return_id,transaction_id,merchant_id,customer_id,return_requested_timestamp,return_reason,days_after_delivery,item_condition,return_approved,refund_issued,refund_delay_days,return_outcome
RET0007567,TXN0058294,M000244,C000021,2025-09-04 15:56:41,changed_mind,13,opened,1,1,2.0,full_refund
RET0007568,TXN0058302,M000001,C000069,2025-08-25 17:03:03,other,3,missing_tags,0,0,,rejected
RET0007569,TXN0058309,M000369,C000010,2025-08-30 17:46:37,size_issue,8,missing_tags,0,0,,rejected
RET0007570,TXN0058310,M000330,C000049,2025-09-04 17:47:08,size_issue,13,unopened,1,1,4.0,full_refund
RET0007571,TXN0058335,M000109,C000004,2025-09-03 18:42:21,size_issue,12,damaged,0,0,,rejected
RET0007572,TXN0058340,M000101,C000001,2025-08-27 18:56:51,quality_issue,5,missing_tags,0,0,,rejected
RET0007573,TXN0058350,M000363,C000078,2025-08-23 19:28:11,damaged_item,1,unopened,0,0,,rejected
RET0007574,TXN0058353,M000369,C000014,2025-08-29 19:34:59,size_issue,7,damaged,0,0,,rejected
RET0007575,TXN0058358,M000283,C000054,2025-08-24 19:54:38,damaged_item,2,damaged,0,0,,rejected
RET0007576,TXN0058365,M000369,C000033,2025-08-31 20:21:55,changed_mind,9,unopened,1,1,6.0,full_refund
RET0007577,TXN0058366,M000392,C000047,2025-08-23 20:27:48,changed_mind,1,missing_tags,0,0,,rejected
RET0007578,TXN0058367,M000132,C000003,2025-09-04 20:30:31,size_issue,13,missing_tags,0,0,,rejected
RET0007579,TXN0058368,M000237,C000002,2025-08-24 20:36:04,other,2,missing_tags,0,0,,rejected
RET0007580,TXN0058369,M000298,C000066,2025-08-25 20:45:04,damaged_item,3,unopened,1,1,3.0,full_refund
RET0007581,TXN0058372,M000363,C000093,2025-08-28 21:01:43,damaged_item,6,unopened,1,1,6.0,full_refund
RET0007582,TXN0058377,M000023,C000018,2025-08-27 21:32:04,changed_mind,5,missing_tags,0,0,,rejected
RET0007583,TXN0058384,M000176,C000042,2025-09-03 22:31:06,not_as_described,12,missing_tags,0,0,,rejected
RET0007584,TXN0058385,M000152,C000006,2025-08-23 22:37:48,late_delivery,1,unopened,1,1,2.0,full_refund
RET0007585,TXN0058386,M000072,C000008,2025-08-29 23:10:37,quality_issue,7,damaged,0,0,,rejected
RET0007586,TXN0058395,M000142,C000021,2025-08-29 00:04:39,quality_issue,6,opened,1,1,2.0,full_refund
RET0007587,TXN0058402,M000283,C000016,2025-09-03 02:57:24,changed_mind,11,opened,1,1,4.0,full_refund
RET0007588,TXN0058411,M000015,C000024,2025-09-02 05:30:27,size_issue,10,missing_tags,0,0,,rejected
RET0007589,TXN0058412,M000154,C000065,2025-08-30 05:31:37,quality_issue,7,damaged,0,0,,rejected
RET0007590,TXN0058414,M000393,C000034,2025-09-02 05:38:03,late_delivery,10,damaged,0,0,,rejected
RET0007591,TXN0058420,M000168,C000056,2025-08-31 06:04:32,size_issue,8,missing_tags,0,0,,rejected
RET0007592,TXN0058422,M000040,C000024,2025-08-25 06:22:01,other,2,damaged,0,0,,rejected
RET0007593,TXN0058434,M000086,C000035,2025-08-26 07:43:45,size_issue,3,opened,1,1,6.0,full_refund
RET0007594,TXN0058444,M000330,C000046,2025-08-27 08:11:28,size_issue,4,unopened,1,1,1.0,full_refund
RET0007595,TXN0058459,M000235,C000008,2025-08-30 09:37:44,not_as_described,7,opened,1,1,4.0,full_refund
RET0007596,TXN0058463,M000144,C000003,2025-08-28 09:51:38,size_issue,5,opened,0,0,,rejected
RET0007597,TXN0058468,M000330,C000027,2025-09-01 10:02:41,changed_mind,9,opened,1,1,3.0,full_refund
RET0007598,TXN0058476,M000061,C000096,2025-09-03 10:26:52,damaged_item,11,missing_tags,0,0,,rejected
RET0007599,TXN0058478,M000344,C000070,2025-09-01 10:28:24,not_as_described,9,opened,1,1,3.0,full_refund
RET0007600,TXN0058509,M000310,C000068,2025-08-26 12:27:07,quality_issue,3,missing_tags,0,0,,rejected
RET0007601,TXN0058511,M000150,C000009,2025-09-01 12:47:12,changed_mind,9,damaged,0,0,,rejected
RET0007602,TXN0058539,M000398,C000070,2025-09-03 13:53:59,other,11,opened,1,1,3.0,full_refund
RET0007603,TXN0058542,M000086,C000014,2025-08-30 14:05:00,size_issue,7,missing_tags,0,0,,rejected
RET0007604,TXN0058543,M000228,C000069,2025-08-24 14:07:45,damaged_item,1,damaged,0,0,,rejected
RET0007605,TXN0058545,M000126,C000001,2025-08-24 14:10:36,late_delivery,1,missing_tags,0,0,,rejected
RET0007606,TXN0058546,M000156,C000039,2025-09-01 14:14:18,wrong_item,9,opened,1,1,2.0,full_refund
RET0007607,TXN0058566,M000388,C000081,2025-09-04 15:13:32,other,12,opened,1,1,3.0,full_refund
RET0007608,TXN0058582,M000083,C000005,2025-09-03 16:24:15,not_as_described,11,opened,1,1,4.0,full_refund
RET0007609,TXN0058585,M000062,C000040,2025-08-24 16:35:19,size_issue,1,unopened,1,1,5.0,full_refund
RET0007610,TXN0058598,M000196,C000008,2025-08-24 17:17:33,changed_mind,1,missing_tags,0,0,,rejected
RET0007611,TXN0058599,M000131,C000111,2025-09-03 17:18:17,size_issue,11,missing_tags,0,0,,rejected
RET0007612,TXN0058604,M000040,C000029,2025-08-29 17:40:55,size_issue,6,missing_tags,0,0,,rejected
RET0007613,TXN0058611,M000174,C000019,2025-08-31 18:02:27,late_delivery,8,missing_tags,0,0,,rejected
RET0007614,TXN0058615,M000062,C000018,2025-09-02 18:09:57,size_issue,10,opened,1,1,2.0,full_refund
RET0007615,TXN0058616,M000111,C000013,2025-09-05 18:17:53,quality_issue,13,damaged,0,0,,rejected
RET0007616,TXN0058618,M000235,C000002,2025-09-05 18:22:31,size_issue,13,opened,1,1,6.0,full_refund
RET0007617,TXN0058622,M000341,C000036,2025-09-01 18:33:54,size_issue,9,missing_tags,0,0,,rejected
RET0007618,TXN0058631,M000331,C000007,2025-08-31 18:56:13,wrong_item,8,unopened,1,1,2.0,full_refund
RET0007619,TXN0058646,M000195,C000054,2025-09-03 19:34:53,size_issue,11,unopened,1,1,1.0,full_refund
RET0007620,TXN0058648,M000103,C000030,2025-09-04 19:36:16,not_as_described,12,missing_tags,0,0,,rejected
RET0007621,TXN0058673,M000345,C000012,2025-09-01 21:40:41,other,9,opened,1,1,2.0,full_refund
RET0007622,TXN0058684,M000007,C000076,2025-09-01 23:05:34,not_as_described,9,opened,1,1,4.0,full_refund
RET0007623,TXN0058688,M000287,C000097,2025-08-29 23:31:51,size_issue,6,unopened,1,1,1.0,full_refund
RET0007624,TXN0058689,M000398,C000041,2025-09-01 23:34:47,wrong_item,9,missing_tags,0,0,,rejected
RET0007625,TXN0058696,M000185,C000045,2025-08-28 00:41:39,damaged_item,4,missing_tags,0,0,,rejected
RET0007626,TXN0058697,M000190,C000003,2025-08-26 00:51:18,changed_mind,2,missing_tags,0,0,,rejected
RET0007627,TXN0058699,M000349,C000006,2025-09-05 01:43:32,quality_issue,12,unopened,1,1,6.0,full_refund
RET0007628,TXN0058720,M000310,C000082,2025-08-26 06:41:23,other,2,unopened,1,1,2.0,full_refund
RET0007629,TXN0058730,M000228,C000003,2025-08-27 07:20:33,size_issue,3,damaged,0,0,,rejected
RET0007630,TXN0058741,M000330,C000024,2025-08-29 08:22:02,size_issue,5,unopened,0,0,,rejected
RET0007631,TXN0058742,M000331,C000017,2025-09-03 08:25:15,other,10,unopened,1,1,2.0,full_refund
RET0007632,TXN0058744,M000050,C000020,2025-09-02 08:36:00,changed_mind,9,missing_tags,0,0,,rejected
RET0007633,TXN0058752,M000001,C000087,2025-09-01 09:10:01,late_delivery,8,unopened,1,1,3.0,full_refund
RET0007634,TXN0058756,M000310,C000007,2025-08-26 09:27:18,changed_mind,2,unopened,0,0,,rejected
RET0007635,TXN0058759,M000255,C000023,2025-08-29 09:32:53,quality_issue,5,opened,1,1,6.0,full_refund
RET0007636,TXN0058772,M000142,C000027,2025-09-01 10:21:15,not_as_described,8,opened,0,0,,rejected
RET0007637,TXN0058800,M000132,C000026,2025-08-29 11:48:29,size_issue,5,damaged,0,0,,rejected
RET0007638,TXN0058812,M000001,C000080,2025-09-05 12:31:11,quality_issue,12,opened,1,1,5.0,full_refund
RET0007639,TXN0058813,M000007,C000066,2025-08-28 12:31:18,damaged_item,4,missing_tags,0,0,,rejected
RET0007640,TXN0058821,M000086,C000003,2025-08-31 13:13:33,size_issue,7,missing_tags,0,0,,rejected
RET0007641,TXN0058828,M000181,C000031,2025-08-30 13:59:27,size_issue,6,missing_tags,0,0,,rejected
RET0007642,TXN0058836,M000150,C000004,2025-09-05 14:15:53,quality_issue,12,missing_tags,0,0,,rejected
RET0007643,TXN0058843,M000330,C000005,2025-08-26 15:10:11,size_issue,2,opened,1,1,5.0,full_refund
RET0007644,TXN0058851,M000216,C000025,2025-08-25 15:29:39,changed_mind,1,unopened,1,1,5.0,full_refund
RET0007645,TXN0058859,M000289,C000032,2025-09-06 16:05:44,size_issue,13,opened,1,1,4.0,full_refund
RET0007646,TXN0058862,M000210,C000035,2025-09-04 16:14:07,changed_mind,11,unopened,1,1,3.0,full_refund
RET0007647,TXN0058866,M000139,C000003,2025-09-04 16:24:32,wrong_item,11,opened,1,1,5.0,full_refund
RET0007648,TXN0058892,M000086,C000026,2025-08-28 18:00:56,other,4,opened,1,1,6.0,full_refund
RET0007649,TXN0058894,M000178,C000068,2025-08-26 18:04:59,late_delivery,2,missing_tags,0,0,,rejected
RET0007650,TXN0058899,M000047,C000043,2025-08-30 18:19:34,changed_mind,6,opened,1,1,6.0,full_refund
RET0007651,TXN0058900,M000017,C000033,2025-08-28 18:22:47,damaged_item,4,opened,1,1,6.0,full_refund
RET0007652,TXN0058907,M000398,C000067,2025-08-25 18:39:43,changed_mind,1,unopened,1,1,2.0,full_refund
RET0007653,TXN0058910,M000270,C000029,2025-08-26 18:52:00,changed_mind,2,damaged,0,0,,rejected
RET0007654,TXN0058911,M000341,C000040,2025-09-04 18:54:26,not_as_described,11,damaged,0,0,,rejected
RET0007655,TXN0058944,M000319,C000081,2025-09-03 21:24:00,size_issue,10,unopened,1,1,3.0,full_refund
RET0007656,TXN0058955,M000376,C000048,2025-08-29 23:02:44,damaged_item,5,opened,1,1,1.0,full_refund
RET0007657,TXN0058956,M000237,C000038,2025-08-27 23:22:33,changed_mind,3,damaged,0,0,,rejected
RET0007658,TXN0058961,M000363,C000060,2025-08-25 23:40:07,not_as_described,1,unopened,1,1,1.0,full_refund
RET0007659,TXN0058962,M000217,C000032,2025-08-25 23:52:19,quality_issue,1,damaged,0,0,,rejected
RET0007660,TXN0058969,M000210,C000010,2025-09-03 02:25:36,damaged_item,9,opened,1,1,2.0,full_refund
RET0007661,TXN0058976,M000181,C000037,2025-08-31 04:07:19,size_issue,6,missing_tags,0,0,,rejected
RET0007662,TXN0058983,M000343,C000006,2025-09-03 06:19:03,quality_issue,9,opened,1,1,2.0,full_refund
RET0007663,TXN0058992,M000247,C000009,2025-08-26 07:28:23,other,1,opened,1,1,2.0,full_refund
RET0007664,TXN0058993,M000174,C000052,2025-08-31 07:34:50,not_as_described,6,opened,1,1,6.0,full_refund
RET0007665,TXN0058996,M000287,C000127,2025-09-05 07:41:56,damaged_item,11,missing_tags,0,0,,rejected
RET0007666,TXN0059015,M000047,C000031,2025-08-27 08:41:27,damaged_item,2,missing_tags,0,0,,rejected
RET0007667,TXN0059022,M000387,C000020,2025-08-28 09:09:30,changed_mind,3,damaged,0,0,,rejected
RET0007668,TXN0059027,M000103,C000003,2025-09-03 09:37:48,late_delivery,9,missing_tags,0,0,,rejected
RET0007669,TXN0059031,M000106,C000018,2025-09-06 09:45:09,changed_mind,12,damaged,0,0,,rejected
RET0007670,TXN0059045,M000002,C000100,2025-09-04 10:11:42,changed_mind,10,opened,1,1,1.0,full_refund
RET0007671,TXN0059046,M000156,C000005,2025-09-07 10:14:17,size_issue,13,unopened,1,1,3.0,full_refund
RET0007672,TXN0059050,M000349,C000009,2025-09-07 10:25:51,changed_mind,13,missing_tags,0,0,,rejected
RET0007673,TXN0059064,M000255,C000027,2025-08-26 11:21:05,damaged_item,1,opened,1,1,6.0,full_refund
RET0007674,TXN0059074,M000324,C000037,2025-08-26 11:59:11,quality_issue,1,unopened,1,1,1.0,full_refund
RET0007675,TXN0059085,M000103,C000068,2025-08-27 13:21:12,size_issue,2,damaged,0,0,,rejected
RET0007676,TXN0059089,M000228,C000046,2025-08-26 13:46:58,late_delivery,1,missing_tags,0,0,,rejected
RET0007677,TXN0059098,M000343,C000045,2025-09-03 14:33:16,size_issue,9,missing_tags,0,0,,rejected
RET0007678,TXN0059104,M000244,C000057,2025-09-01 15:15:44,size_issue,7,unopened,1,1,3.0,full_refund
RET0007679,TXN0059112,M000106,C000012,2025-09-05 15:46:21,size_issue,11,unopened,1,1,4.0,full_refund
RET0007680,TXN0059132,M000210,C000024,2025-08-27 17:17:04,quality_issue,2,damaged,0,0,,rejected
RET0007681,TXN0059150,M000109,C000032,2025-08-28 18:35:49,size_issue,3,unopened,1,1,6.0,full_refund
RET0007682,TXN0059165,M000150,C000003,2025-08-29 19:46:33,size_issue,4,opened,1,1,6.0,full_refund
RET0007683,TXN0059176,M000154,C000085,2025-09-03 20:56:46,changed_mind,9,damaged,0,0,,rejected
RET0007684,TXN0059195,M000032,C000022,2025-09-01 23:21:42,other,7,unopened,1,1,2.0,full_refund
RET0007685,TXN0059196,M000244,C000012,2025-09-03 23:22:45,other,9,missing_tags,0,0,,rejected
RET0007686,TXN0059197,M000398,C000042,2025-08-31 23:29:03,other,6,opened,1,1,4.0,full_refund
RET0007687,TXN0059205,M000019,C000005,2025-08-28 23:59:50,not_as_described,3,unopened,1,1,5.0,full_refund
RET0007688,TXN0059208,M000298,C000030,2025-08-30 01:00:00,wrong_item,4,unopened,0,0,,rejected
RET0007689,TXN0059214,M000086,C000041,2025-08-31 03:58:36,size_issue,5,opened,1,1,1.0,full_refund
RET0007690,TXN0059216,M000145,C000004,2025-08-29 05:13:31,size_issue,3,unopened,1,1,1.0,full_refund
RET0007691,TXN0059220,M000269,C000032,2025-08-30 06:12:20,damaged_item,4,missing_tags,0,0,,rejected
RET0007692,TXN0059227,M000226,C000037,2025-09-05 06:39:53,size_issue,10,unopened,1,1,6.0,full_refund
RET0007693,TXN0059230,M000270,C000026,2025-09-08 07:11:21,size_issue,13,missing_tags,0,0,,rejected
RET0007694,TXN0059231,M000331,C000085,2025-09-04 07:17:31,quality_issue,9,damaged,0,0,,rejected
RET0007695,TXN0059236,M000330,C000024,2025-09-07 08:01:32,wrong_item,12,missing_tags,0,0,,rejected
RET0007696,TXN0059245,M000002,C000139,2025-08-30 08:33:34,quality_issue,4,damaged,0,0,,rejected
RET0007697,TXN0059252,M000025,C000001,2025-09-04 09:13:40,quality_issue,9,unopened,1,1,2.0,full_refund
RET0007698,TXN0059263,M000252,C000007,2025-09-02 10:10:26,wrong_item,7,unopened,1,1,6.0,full_refund
RET0007699,TXN0059277,M000343,C000051,2025-08-27 10:49:42,size_issue,1,damaged,0,0,,rejected
RET0007700,TXN0059280,M000388,C000038,2025-08-27 10:59:18,size_issue,1,missing_tags,0,0,,rejected
RET0007701,TXN0059282,M000001,C000096,2025-09-01 11:33:51,size_issue,6,damaged,0,0,,rejected
RET0007702,TXN0059286,M000152,C000019,2025-09-07 11:42:31,wrong_item,12,unopened,1,1,5.0,full_refund
RET0007703,TXN0059293,M000134,C000043,2025-09-03 11:57:27,quality_issue,8,damaged,0,0,,rejected
RET0007704,TXN0059296,M000037,C000020,2025-08-29 12:04:55,size_issue,3,damaged,0,0,,rejected
RET0007705,TXN0059299,M000388,C000014,2025-09-07 12:30:50,size_issue,12,missing_tags,0,0,,rejected
RET0007706,TXN0059307,M000237,C000034,2025-08-30 12:49:23,size_issue,4,missing_tags,0,0,,rejected
RET0007707,TXN0059323,M000345,C000025,2025-08-31 13:52:37,late_delivery,5,opened,1,1,1.0,full_refund
RET0007708,TXN0059328,M000019,C000022,2025-08-28 13:57:57,damaged_item,2,unopened,1,1,3.0,full_refund
RET0007709,TXN0059333,M000002,C000136,2025-09-03 14:13:01,size_issue,8,unopened,1,1,5.0,full_refund
RET0007710,TXN0059334,M000298,C000001,2025-08-28 14:14:14,size_issue,2,damaged,0,0,,rejected
RET0007711,TXN0059345,M000002,C000121,2025-09-05 15:01:31,changed_mind,10,opened,1,1,3.0,full_refund
RET0007712,TXN0059349,M000235,C000016,2025-09-04 15:19:10,size_issue,9,opened,1,1,6.0,full_refund
RET0007713,TXN0059350,M000310,C000086,2025-08-27 15:23:07,changed_mind,1,damaged,0,0,,rejected
RET0007714,TXN0059352,M000269,C000080,2025-08-31 15:23:54,wrong_item,5,missing_tags,0,0,,rejected
RET0007715,TXN0059360,M000363,C000072,2025-09-05 16:10:41,changed_mind,10,opened,0,0,,rejected
RET0007716,TXN0059368,M000228,C000097,2025-08-29 16:28:45,wrong_item,3,missing_tags,0,0,,rejected
RET0007717,TXN0059370,M000007,C000049,2025-09-04 16:34:35,other,9,damaged,0,0,,rejected
RET0007718,TXN0059379,M000143,C000056,2025-09-06 17:26:20,changed_mind,11,damaged,0,0,,rejected
RET0007719,TXN0059382,M000072,C000014,2025-08-27 17:45:57,damaged_item,1,missing_tags,0,0,,rejected
RET0007720,TXN0059387,M000294,C000037,2025-08-27 18:02:54,size_issue,1,opened,1,1,2.0,full_refund
RET0007721,TXN0059389,M000376,C000005,2025-08-29 18:12:37,changed_mind,3,unopened,1,1,2.0,full_refund
RET0007722,TXN0059393,M000017,C000005,2025-09-04 18:24:05,late_delivery,9,missing_tags,0,0,,rejected
RET0007723,TXN0059397,M000002,C000038,2025-09-03 18:32:18,late_delivery,8,unopened,1,1,1.0,full_refund
RET0007724,TXN0059408,M000007,C000109,2025-09-04 18:49:37,size_issue,9,unopened,1,1,5.0,full_refund
RET0007725,TXN0059411,M000298,C000024,2025-09-01 19:05:34,wrong_item,6,missing_tags,0,0,,rejected
RET0007726,TXN0059430,M000007,C000081,2025-09-05 20:26:24,not_as_described,10,unopened,0,0,,rejected
RET0007727,TXN0059437,M000134,C000001,2025-09-02 21:19:00,size_issue,7,unopened,0,0,,rejected
RET0007728,TXN0059448,M000132,C000007,2025-09-06 23:15:30,wrong_item,11,damaged,0,0,,rejected
RET0007729,TXN0059460,M000237,C000041,2025-09-01 05:18:24,not_as_described,5,opened,1,1,1.0,full_refund
RET0007730,TXN0059462,M000298,C000019,2025-09-04 05:43:50,size_issue,8,opened,1,1,1.0,full_refund
RET0007731,TXN0059464,M000154,C000030,2025-09-09 06:05:50,changed_mind,13,damaged,0,0,,rejected
RET0007732,TXN0059471,M000001,C000023,2025-08-30 07:30:26,changed_mind,3,missing_tags,0,0,,rejected
RET0007733,TXN0059480,M000045,C000003,2025-09-06 08:15:03,damaged_item,10,unopened,1,1,2.0,full_refund
RET0007734,TXN0059483,M000002,C000119,2025-09-03 08:19:15,size_issue,7,unopened,1,1,4.0,full_refund
RET0007735,TXN0059488,M000019,C000022,2025-09-09 08:36:46,wrong_item,13,opened,1,1,3.0,full_refund
RET0007736,TXN0059490,M000002,C000099,2025-09-07 08:49:27,quality_issue,11,opened,0,0,,rejected
RET0007737,TXN0059508,M000132,C000020,2025-08-28 10:31:57,size_issue,1,missing_tags,0,0,,rejected
RET0007738,TXN0059509,M000143,C000083,2025-09-04 10:34:33,size_issue,8,missing_tags,0,0,,rejected
RET0007739,TXN0059524,M000134,C000046,2025-09-03 11:49:09,size_issue,7,unopened,1,1,5.0,full_refund
RET0007740,TXN0059528,M000376,C000046,2025-08-29 12:12:59,changed_mind,2,missing_tags,0,0,,rejected
RET0007741,TXN0059530,M000106,C000060,2025-09-09 12:29:46,size_issue,13,opened,1,1,2.0,full_refund
RET0007742,TXN0059543,M000330,C000032,2025-08-31 13:15:56,late_delivery,4,damaged,0,0,,rejected
RET0007743,TXN0059563,M000283,C000054,2025-09-09 14:47:50,other,13,opened,0,0,,rejected
RET0007744,TXN0059569,M000047,C000032,2025-09-09 15:25:48,not_as_described,13,unopened,1,1,6.0,full_refund
RET0007745,TXN0059571,M000395,C000024,2025-09-08 15:31:15,size_issue,12,missing_tags,0,0,,rejected
RET0007746,TXN0059589,M000016,C000005,2025-09-07 17:10:19,size_issue,11,unopened,1,1,5.0,full_refund
RET0007747,TXN0059593,M000134,C000015,2025-08-31 17:30:26,late_delivery,4,opened,1,1,1.0,full_refund
RET0007748,TXN0059594,M000017,C000012,2025-09-01 17:35:16,size_issue,5,missing_tags,0,0,,rejected
RET0007749,TXN0059596,M000369,C000083,2025-09-01 17:36:38,wrong_item,5,opened,1,1,5.0,full_refund
RET0007750,TXN0059612,M000103,C000049,2025-08-31 18:15:55,changed_mind,4,opened,1,1,6.0,full_refund
RET0007751,TXN0059623,M000131,C000029,2025-09-06 18:33:28,size_issue,10,missing_tags,0,0,,rejected
RET0007752,TXN0059634,M000181,C000011,2025-09-08 18:56:49,quality_issue,12,opened,1,1,3.0,full_refund
RET0007753,TXN0059638,M000298,C000044,2025-09-04 19:07:46,size_issue,8,opened,1,1,4.0,full_refund
RET0007754,TXN0059639,M000308,C000008,2025-08-31 19:07:48,wrong_item,4,unopened,1,1,3.0,full_refund
RET0007755,TXN0059642,M000134,C000027,2025-09-08 19:17:35,size_issue,12,damaged,0,0,,rejected
RET0007756,TXN0059646,M000283,C000064,2025-08-29 19:35:23,size_issue,2,damaged,0,0,,rejected
RET0007757,TXN0059655,M000298,C000007,2025-09-08 19:55:02,damaged_item,12,opened,0,0,,rejected
RET0007758,TXN0059661,M000341,C000066,2025-08-29 20:22:52,changed_mind,2,missing_tags,0,0,,rejected
RET0007759,TXN0059676,M000393,C000078,2025-09-04 21:39:45,changed_mind,8,opened,1,1,5.0,full_refund
RET0007760,TXN0059685,M000226,C000050,2025-09-04 22:56:08,size_issue,8,opened,1,1,2.0,full_refund
RET0007761,TXN0059688,M000269,C000069,2025-09-07 23:15:05,size_issue,11,unopened,1,1,3.0,full_refund
RET0007762,TXN0059692,M000247,C000028,2025-09-04 23:48:10,late_delivery,8,opened,1,1,3.0,full_refund
RET0007763,TXN0059703,M000176,C000038,2025-09-06 01:17:57,size_issue,9,damaged,0,0,,rejected
RET0007764,TXN0059704,M000025,C000021,2025-09-01 01:51:13,quality_issue,4,missing_tags,0,0,,rejected
RET0007765,TXN0059724,M000393,C000003,2025-08-31 07:29:21,not_as_described,3,opened,1,1,2.0,full_refund
RET0007766,TXN0059742,M000007,C000053,2025-09-03 09:11:55,not_as_described,6,opened,1,1,2.0,full_refund
RET0007767,TXN0059752,M000139,C000049,2025-09-06 09:52:26,other,9,unopened,1,1,2.0,full_refund
RET0007768,TXN0059758,M000255,C000043,2025-08-29 10:17:13,size_issue,1,damaged,0,0,,rejected
RET0007769,TXN0059762,M000001,C000119,2025-08-30 10:30:02,changed_mind,2,damaged,0,0,,rejected
RET0007770,TXN0059768,M000252,C000027,2025-09-10 10:40:40,other,13,damaged,0,0,,rejected
RET0007771,TXN0059775,M000252,C000125,2025-09-08 10:51:55,changed_mind,11,opened,1,1,2.0,full_refund
RET0007772,TXN0059778,M000150,C000017,2025-09-08 10:59:07,not_as_described,11,damaged,0,0,,rejected
RET0007773,TXN0059805,M000330,C000024,2025-09-10 13:09:39,other,13,missing_tags,0,0,,rejected
RET0007774,TXN0059822,M000107,C000023,2025-08-30 14:23:58,changed_mind,2,missing_tags,0,0,,rejected
RET0007775,TXN0059831,M000025,C000025,2025-09-08 15:40:03,not_as_described,11,opened,1,1,4.0,full_refund
RET0007776,TXN0059836,M000131,C000054,2025-08-29 16:12:27,damaged_item,1,opened,1,1,6.0,full_refund
RET0007777,TXN0059837,M000015,C000039,2025-09-09 16:15:26,changed_mind,12,damaged,0,0,,rejected
RET0007778,TXN0059840,M000310,C000005,2025-09-09 16:33:54,damaged_item,12,damaged,0,0,,rejected
