merchant_id,hour,transaction_count,transaction_volume,average_transaction_amount,new_device_rate,authentication_failure_rate,high_risk_ip_rate,payment_failure_rate,new_customer_rate,chargeback_rate,dispute_rate,return_rate,baseline_transaction_count,volume_deviation,risk_signal_count,merchant_hourly_anomaly
M000142,2025-06-16 18:00:00,1,7185.12,7185.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000152,2025-06-16 18:00:00,1,2594.7,2594.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,1,0
M000195,2025-06-16 18:00:00,1,1099.76,1099.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000277,2025-06-16 18:00:00,1,8436.36,8436.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000283,2025-06-16 18:00:00,1,2181.09,2181.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.9,0,0
M000290,2025-06-16 18:00:00,1,1068.82,1068.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000293,2025-06-16 18:00:00,1,13837.34,13837.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000323,2025-06-16 18:00:00,1,3336.83,3336.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000361,2025-06-16 18:00:00,1,1953.41,1953.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000365,2025-06-16 18:00:00,1,1649.31,1649.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000370,2025-06-16 18:00:00,1,2872.05,2872.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000393,2025-06-16 18:00:00,1,1421.78,1421.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000007,2025-06-16 19:00:00,1,1819.49,1819.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.91,0,0
M000045,2025-06-16 19:00:00,1,5833.45,5833.45,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0
M000137,2025-06-16 19:00:00,1,414.9,414.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000139,2025-06-16 19:00:00,1,657.13,657.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000142,2025-06-16 19:00:00,1,6008.29,6008.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000173,2025-06-16 19:00:00,1,528.03,528.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04,0.96,1,0
M000244,2025-06-16 19:00:00,1,717.73,717.73,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.08,0.93,1,0
M000256,2025-06-16 19:00:00,1,367.22,367.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000282,2025-06-16 19:00:00,1,2352.23,2352.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000283,2025-06-16 19:00:00,1,2222.7,2222.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.91,0,0
M000319,2025-06-16 19:00:00,1,6768.09,6768.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000330,2025-06-16 19:00:00,1,2515.8,2515.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000001,2025-06-16 20:00:00,1,1139.7,1139.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.05,0.95,1,0
M000004,2025-06-16 20:00:00,1,12687.35,12687.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000055,2025-06-16 20:00:00,1,688.67,688.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000061,2025-06-16 20:00:00,1,736.22,736.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000123,2025-06-16 20:00:00,1,3849.8,3849.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000163,2025-06-16 20:00:00,1,24116.21,24116.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000174,2025-06-16 20:00:00,1,2389.36,2389.36,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.01,0.99,2,0
M000273,2025-06-16 20:00:00,1,7768.15,7768.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000307,2025-06-16 20:00:00,1,811.61,811.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04,0.96,1,0
M000384,2025-06-16 20:00:00,1,8567.81,8567.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000005,2025-06-16 21:00:00,2,21619.37,10809.69,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.06,1.89,1,0
M000008,2025-06-16 21:00:00,1,3737.57,3737.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.9,0,0
M000032,2025-06-16 21:00:00,1,961.56,961.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000144,2025-06-16 21:00:00,1,8101.14,8101.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,1,0
M000183,2025-06-16 21:00:00,1,3881.62,3881.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000195,2025-06-16 21:00:00,1,988.93,988.93,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000205,2025-06-16 21:00:00,1,635.69,635.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.05,0.95,1,0
M000220,2025-06-16 21:00:00,1,11723.86,11723.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000246,2025-06-16 21:00:00,1,2956.15,2956.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000274,2025-06-16 21:00:00,1,5612.06,5612.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000324,2025-06-16 21:00:00,1,6616.01,6616.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000363,2025-06-16 21:00:00,1,476.59,476.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000047,2025-06-16 22:00:00,1,2614.68,2614.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000210,2025-06-16 22:00:00,1,847.96,847.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000293,2025-06-16 22:00:00,1,8316.35,8316.35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000002,2025-06-16 23:00:00,1,7783.6,7783.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.08,0.93,0,0
M000103,2025-06-16 23:00:00,1,6148.79,6148.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.04,0.96,1,0
M000152,2025-06-16 23:00:00,1,5873.56,5873.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,1,0
M000307,2025-06-16 23:00:00,1,528.82,528.82,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000351,2025-06-16 23:00:00,2,785.67,392.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.92,2,0
M000007,2025-06-17 00:00:00,1,1834.49,1834.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,0.91,0,0
M000018,2025-06-17 00:00:00,1,190.87,190.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000072,2025-06-17 00:00:00,1,1226.65,1226.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000097,2025-06-17 00:00:00,1,725.91,725.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000297,2025-06-17 00:00:00,1,13571.69,13571.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000156,2025-06-17 01:00:00,1,2918.23,2918.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000188,2025-06-17 01:00:00,1,136.61,136.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000341,2025-06-17 01:00:00,1,4223.84,4223.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000093,2025-06-17 02:00:00,1,6710.2,6710.2,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,1
M000132,2025-06-17 02:00:00,1,2268.73,2268.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000352,2025-06-17 02:00:00,1,4724.47,4724.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000006,2025-06-17 05:00:00,1,236.72,236.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000114,2025-06-17 05:00:00,1,4474.51,4474.51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1
M000239,2025-06-17 05:00:00,1,32463.51,32463.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000337,2025-06-17 05:00:00,1,13655.63,13655.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000002,2025-06-17 06:00:00,1,4532.84,4532.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000005,2025-06-17 06:00:00,1,10403.58,10403.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000021,2025-06-17 06:00:00,1,420.48,420.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000032,2025-06-17 06:00:00,1,1379.27,1379.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000105,2025-06-17 06:00:00,1,2119.62,2119.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000132,2025-06-17 06:00:00,1,5108.88,5108.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000134,2025-06-17 06:00:00,1,3340.66,3340.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.06,0.94,0,0
M000222,2025-06-17 06:00:00,1,321.42,321.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000283,2025-06-17 06:00:00,1,1673.81,1673.81,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1,0.91,1,0
M000003,2025-06-17 07:00:00,1,2507.75,2507.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,1,0
M000006,2025-06-17 07:00:00,1,187.43,187.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,1,0
M000094,2025-06-17 07:00:00,1,624.95,624.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000103,2025-06-17 07:00:00,1,3775.9,3775.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000203,2025-06-17 07:00:00,1,1454.39,1454.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
M000264,2025-06-17 07:00:00,1,658.92,658.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000311,2025-06-17 07:00:00,1,2265.66,2265.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000324,2025-06-17 07:00:00,1,1938.15,1938.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000343,2025-06-17 07:00:00,1,1472.93,1472.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000346,2025-06-17 07:00:00,1,663.12,663.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000360,2025-06-17 07:00:00,1,896.48,896.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000366,2025-06-17 07:00:00,1,2131.28,2131.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000388,2025-06-17 07:00:00,1,2161.34,2161.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000006,2025-06-17 08:00:00,1,220.74,220.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000214,2025-06-17 08:00:00,1,744.58,744.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000216,2025-06-17 08:00:00,1,1899.74,1899.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000226,2025-06-17 08:00:00,1,4018.83,4018.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.01,0.99,0,0
M000237,2025-06-17 08:00:00,1,902.15,902.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000244,2025-06-17 08:00:00,1,963.64,963.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000257,2025-06-17 08:00:00,1,1575.09,1575.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000342,2025-06-17 08:00:00,1,2046.8,2046.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000400,2025-06-17 08:00:00,1,9043.4,9043.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000028,2025-06-17 09:00:00,1,276.57,276.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000037,2025-06-17 09:00:00,1,2095.98,2095.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000064,2025-06-17 09:00:00,1,489.52,489.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,1,0
M000104,2025-06-17 09:00:00,1,681.24,681.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000112,2025-06-17 09:00:00,1,1840.61,1840.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000143,2025-06-17 09:00:00,1,2831.66,2831.66,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.05,0.95,1,0
M000145,2025-06-17 09:00:00,1,6163.94,6163.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000147,2025-06-17 09:00:00,1,972.96,972.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000161,2025-06-17 09:00:00,1,4545.22,4545.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000170,2025-06-17 09:00:00,1,1272.54,1272.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000192,2025-06-17 09:00:00,1,10956.64,10956.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000251,2025-06-17 09:00:00,1,1530.59,1530.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000269,2025-06-17 09:00:00,1,2755.25,2755.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000270,2025-06-17 09:00:00,1,3128.42,3128.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000298,2025-06-17 09:00:00,1,2444.15,2444.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000350,2025-06-17 09:00:00,1,2389.57,2389.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000374,2025-06-17 09:00:00,2,39773.51,19886.76,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.02,1.96,2,0
M000392,2025-06-17 09:00:00,1,1354.28,1354.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,0,0
M000002,2025-06-17 10:00:00,2,14084.64,7042.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,1.85,2,0
M000005,2025-06-17 10:00:00,2,15907.56,7953.78,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.87,1,0
M000009,2025-06-17 10:00:00,1,8745.44,8745.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.91,0,0
M000031,2025-06-17 10:00:00,1,365.39,365.39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000096,2025-06-17 10:00:00,1,1708.68,1708.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.02,0.98,0,0
M000107,2025-06-17 10:00:00,1,671.53,671.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000166,2025-06-17 10:00:00,1,10527.42,10527.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000178,2025-06-17 10:00:00,1,515.28,515.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.03,0.97,1,0
M000196,2025-06-17 10:00:00,1,4249.21,4249.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000205,2025-06-17 10:00:00,1,286.18,286.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000237,2025-06-17 10:00:00,1,1892.39,1892.39,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.05,0.95,1,0
M000259,2025-06-17 10:00:00,1,728.79,728.79,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000274,2025-06-17 10:00:00,1,1889.69,1889.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000309,2025-06-17 10:00:00,1,4517.98,4517.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000315,2025-06-17 10:00:00,1,13087.4,13087.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000344,2025-06-17 10:00:00,1,4612.65,4612.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000347,2025-06-17 10:00:00,1,9874.36,9874.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000349,2025-06-17 10:00:00,1,2846.27,2846.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000360,2025-06-17 10:00:00,1,240.52,240.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000005,2025-06-17 11:00:00,1,9325.29,9325.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000009,2025-06-17 11:00:00,1,18490.18,18490.18,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,0.91,1,0
M000017,2025-06-17 11:00:00,1,3466.48,3466.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,1,0
M000061,2025-06-17 11:00:00,1,1098.13,1098.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000136,2025-06-17 11:00:00,1,2761.25,2761.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,0,0
M000138,2025-06-17 11:00:00,1,12471.71,12471.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000139,2025-06-17 11:00:00,1,1278.88,1278.88,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.04,0.96,1,0
M000159,2025-06-17 11:00:00,1,6552.12,6552.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,1,0
M000187,2025-06-17 11:00:00,1,4946.31,4946.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.01,0.99,0,0
M000205,2025-06-17 11:00:00,1,725.26,725.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000210,2025-06-17 11:00:00,1,2371.66,2371.66,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000260,2025-06-17 11:00:00,1,335.98,335.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000261,2025-06-17 11:00:00,1,238.61,238.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000001,2025-06-17 12:00:00,1,1673.16,1673.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,0,0
M000004,2025-06-17 12:00:00,1,6680.87,6680.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
M000029,2025-06-17 12:00:00,1,2239.93,2239.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000103,2025-06-17 12:00:00,1,8418.5,8418.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.04,0.96,0,0
M000145,2025-06-17 12:00:00,1,4361.61,4361.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000157,2025-06-17 12:00:00,1,14008.21,14008.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000163,2025-06-17 12:00:00,1,20839.11,20839.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000177,2025-06-17 12:00:00,1,14527.43,14527.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000218,2025-06-17 12:00:00,1,14459.85,14459.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,0,0
M000220,2025-06-17 12:00:00,1,6002.66,6002.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000222,2025-06-17 12:00:00,1,330.99,330.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000251,2025-06-17 12:00:00,1,2436.64,2436.64,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.01,0.99,1,0
M000259,2025-06-17 12:00:00,1,448.08,448.08,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.02,0.98,2,1
M000298,2025-06-17 12:00:00,1,1168.18,1168.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.98,0,0
M000307,2025-06-17 12:00:00,1,288.5,288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000325,2025-06-17 12:00:00,1,9689.39,9689.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000001,2025-06-17 13:00:00,1,1628.85,1628.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000003,2025-06-17 13:00:00,1,3027.06,3027.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.93,1,1
M000015,2025-06-17 13:00:00,1,1235.61,1235.61,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.04,0.96,1,0
M000049,2025-06-17 13:00:00,1,324.46,324.46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,0
M000131,2025-06-17 13:00:00,1,1575.55,1575.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,1,0
M000205,2025-06-17 13:00:00,1,464.72,464.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.95,1,0
M000228,2025-06-17 13:00:00,1,1598.09,1598.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.91,0,0
M000285,2025-06-17 13:00:00,1,501.43,501.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000319,2025-06-17 13:00:00,1,3829.49,3829.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.99,1,0
M000326,2025-06-17 13:00:00,1,10080.41,10080.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,0
M000353,2025-06-17 13:00:00,1,13202.56,13202.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000369,2025-06-17 13:00:00,1,2488.97,2488.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.02,0.98,1,0
M000382,2025-06-17 13:00:00,1,28073.48,28073.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000003,2025-06-17 14:00:00,1,2698.38,2698.38,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.08,0.93,1,0
M000014,2025-06-17 14:00:00,1,935.59,935.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
M000025,2025-06-17 14:00:00,1,5271.73,5271.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.03,0.97,1,0
M000154,2025-06-17 14:00:00,1,4512.79,4512.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000176,2025-06-17 14:00:00,1,1291.49,1291.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.97,0,0
M000195,2025-06-17 14:00:00,1,1331.54,1331.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.96,0,0
M000237,2025-06-17 14:00:00,1,2788.19,2788.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,0.95,0,0
M000239,2025-06-17 14:00:00,1,16486.32,16486.32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0
M000261,2025-06-17 14:00:00,1,892.49,892.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,0.93,0,0
M000280,2025-06-17 14:00:00,1,5832.56,5832.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000359,2025-06-17 14:00:00,1,4483.72,4483.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0
M000004,2025-06-17 15:00:00,1,12018.27,12018.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.94,0,0
