evidence_id,dispute_id,transaction_id,evidence_type,applicability_status,available,required,relevant,quality_score,source_system,evidence_timestamp
EVD0005153,DSP000859,TXN0182708,service_record,APPLICABLE,1,0,1,0.98,shipping,2025-06-23
EVD0005154,DSP000859,TXN0182708,cancellation_record,APPLICABLE,1,0,0,0.98,payment_gateway,2025-06-26
EVD0005155,DSP000860,TXN0182667,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-12-15
EVD0005156,DSP000860,TXN0182667,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2026-01-10
EVD0005157,DSP000860,TXN0182667,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-12-29
EVD0005158,DSP000860,TXN0182667,access_log,APPLICABLE,1,1,1,0.98,support,2026-01-01
EVD0005159,DSP000860,TXN0182667,service_record,UNAVAILABLE,0,0,0,0.0,payment_gateway,2026-01-08
EVD0005160,DSP000860,TXN0182667,cancellation_record,UNAVAILABLE,0,1,1,0.0,shipping,2026-01-04
EVD0005161,DSP000861,TXN0184309,order_confirmation,APPLICABLE,1,1,1,0.8389,shipping,2025-08-01
EVD0005162,DSP000861,TXN0184309,invoice,UNAVAILABLE,0,0,0,0.0,crm,2025-08-04
EVD0005163,DSP000861,TXN0184309,customer_communication,APPLICABLE,1,1,1,0.98,shipping,2025-08-06
EVD0005164,DSP000861,TXN0184309,access_log,APPLICABLE,1,1,1,0.727,payment_gateway,2025-08-09
EVD0005165,DSP000861,TXN0184309,service_record,APPLICABLE,1,1,1,0.98,support,2025-07-28
EVD0005166,DSP000861,TXN0184309,cancellation_record,APPLICABLE,1,0,0,0.706,erp,2025-08-13
EVD0005167,DSP000862,TXN0182772,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-03-03
EVD0005168,DSP000862,TXN0182772,invoice,APPLICABLE,1,0,1,0.6689,shipping,2025-03-08
EVD0005169,DSP000862,TXN0182772,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-03-14
EVD0005170,DSP000862,TXN0182772,access_log,UNAVAILABLE,0,1,1,0.0,shipping,2025-02-24
EVD0005171,DSP000862,TXN0182772,service_record,APPLICABLE,1,1,1,0.7616,erp,2025-02-28
EVD0005172,DSP000862,TXN0182772,cancellation_record,APPLICABLE,1,0,0,0.8812,shipping,2025-02-24
EVD0005173,DSP000863,TXN0183874,order_confirmation,APPLICABLE,1,1,1,0.6497,support,2025-03-27
EVD0005174,DSP000863,TXN0183874,invoice,APPLICABLE,1,1,1,0.9637,support,2025-03-19
EVD0005175,DSP000863,TXN0183874,customer_communication,APPLICABLE,1,1,1,0.8068,crm,2025-03-16
EVD0005176,DSP000863,TXN0183874,access_log,APPLICABLE,1,1,1,0.98,erp,2025-03-13
EVD0005177,DSP000863,TXN0183874,service_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-13
EVD0005178,DSP000863,TXN0183874,cancellation_record,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-03-22
EVD0005179,DSP000864,TXN0183358,order_confirmation,APPLICABLE,1,1,1,0.8291,support,2025-03-20
EVD0005180,DSP000864,TXN0183358,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-03-04
EVD0005181,DSP000864,TXN0183358,customer_communication,APPLICABLE,1,1,1,0.7489,crm,2025-03-16
EVD0005182,DSP000864,TXN0183358,access_log,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-17
EVD0005183,DSP000864,TXN0183358,service_record,APPLICABLE,1,0,0,0.6786,shipping,2025-03-09
EVD0005184,DSP000864,TXN0183358,cancellation_record,APPLICABLE,1,1,1,0.98,erp,2025-03-04
EVD0005185,DSP000865,TXN0182319,order_confirmation,APPLICABLE,1,1,1,0.8347,crm,2025-03-17
EVD0005186,DSP000865,TXN0182319,invoice,APPLICABLE,1,0,1,0.8495,support,2025-03-28
EVD0005187,DSP000865,TXN0182319,customer_communication,APPLICABLE,1,1,1,0.9034,shipping,2025-03-17
EVD0005188,DSP000865,TXN0182319,access_log,APPLICABLE,1,1,1,0.743,shipping,2025-03-21
EVD0005189,DSP000865,TXN0182319,service_record,APPLICABLE,1,1,1,0.98,crm,2025-03-09
EVD0005190,DSP000865,TXN0182319,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-03-18
EVD0005191,DSP000866,TXN0182537,order_confirmation,UNAVAILABLE,0,1,1,0.0,shipping,2025-08-24
EVD0005192,DSP000866,TXN0182537,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-20
EVD0005193,DSP000866,TXN0182537,customer_communication,APPLICABLE,1,1,1,0.6959,crm,2025-09-12
EVD0005194,DSP000866,TXN0182537,access_log,UNAVAILABLE,0,1,1,0.0,support,2025-08-31
EVD0005195,DSP000866,TXN0182537,service_record,APPLICABLE,1,0,1,0.9234,crm,2025-08-17
EVD0005196,DSP000866,TXN0182537,cancellation_record,APPLICABLE,1,0,1,0.7463,shipping,2025-09-12
EVD0005197,DSP000867,TXN0184155,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-02-15
EVD0005198,DSP000867,TXN0184155,invoice,UNAVAILABLE,0,1,1,0.0,support,2025-01-24
EVD0005199,DSP000867,TXN0184155,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-02-10
EVD0005200,DSP000867,TXN0184155,access_log,UNAVAILABLE,0,1,1,0.0,shipping,2025-01-31
EVD0005201,DSP000867,TXN0184155,service_record,APPLICABLE,1,0,0,0.7154,erp,2025-02-10
EVD0005202,DSP000867,TXN0184155,cancellation_record,APPLICABLE,1,0,0,0.9442,crm,2025-02-17
EVD0005203,DSP000868,TXN0186375,order_confirmation,APPLICABLE,1,1,1,0.9574,erp,2025-12-03
EVD0005204,DSP000868,TXN0186375,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-12-09
EVD0005205,DSP000868,TXN0186375,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-12-10
EVD0005206,DSP000868,TXN0186375,access_log,APPLICABLE,1,1,1,0.9795,crm,2025-12-15
EVD0005207,DSP000868,TXN0186375,service_record,UNAVAILABLE,0,0,0,0.0,support,2025-12-06
EVD0005208,DSP000868,TXN0186375,cancellation_record,UNAVAILABLE,0,1,1,0.0,erp,2025-12-04
EVD0005209,DSP000869,TXN0186190,order_confirmation,APPLICABLE,1,1,1,0.7403,shipping,2025-09-25
EVD0005210,DSP000869,TXN0186190,invoice,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-04
EVD0005211,DSP000869,TXN0186190,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-10-12
EVD0005212,DSP000869,TXN0186190,access_log,APPLICABLE,1,1,1,0.98,support,2025-09-22
EVD0005213,DSP000869,TXN0186190,service_record,APPLICABLE,1,0,1,0.98,erp,2025-09-18
EVD0005214,DSP000869,TXN0186190,cancellation_record,APPLICABLE,1,1,1,0.98,shipping,2025-09-19
EVD0005215,DSP000870,TXN0184821,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-12-15
EVD0005216,DSP000870,TXN0184821,invoice,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-26
EVD0005217,DSP000870,TXN0184821,customer_communication,APPLICABLE,1,1,1,0.8586,shipping,2025-11-28
EVD0005218,DSP000870,TXN0184821,access_log,APPLICABLE,1,1,1,0.6856,support,2025-11-30
EVD0005219,DSP000870,TXN0184821,service_record,APPLICABLE,1,0,0,0.9445,shipping,2025-12-23
EVD0005220,DSP000870,TXN0184821,cancellation_record,APPLICABLE,1,0,0,0.7775,crm,2025-11-25
EVD0005221,DSP000871,TXN0184659,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-05-07
EVD0005222,DSP000871,TXN0184659,invoice,APPLICABLE,1,1,1,0.7815,erp,2025-04-24
EVD0005223,DSP000871,TXN0184659,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-04-22
EVD0005224,DSP000871,TXN0184659,access_log,APPLICABLE,1,1,1,0.7195,support,2025-04-17
EVD0005225,DSP000871,TXN0184659,service_record,UNAVAILABLE,0,0,0,0.0,support,2025-04-12
EVD0005226,DSP000871,TXN0184659,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-05-05
EVD0005227,DSP000872,TXN0185099,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-02-13
EVD0005228,DSP000872,TXN0185099,invoice,APPLICABLE,1,1,1,0.98,support,2025-02-19
EVD0005229,DSP000872,TXN0185099,customer_communication,APPLICABLE,1,1,1,0.9688,shipping,2025-02-17
EVD0005230,DSP000872,TXN0185099,access_log,APPLICABLE,1,0,0,0.9176,crm,2025-02-07
EVD0005231,DSP000872,TXN0185099,service_record,APPLICABLE,1,0,0,0.98,shipping,2025-02-28
EVD0005232,DSP000872,TXN0185099,cancellation_record,UNAVAILABLE,0,1,1,0.0,support,2025-03-02
EVD0005233,DSP000873,TXN0185129,order_confirmation,APPLICABLE,1,1,1,0.9604,payment_gateway,2025-04-07
EVD0005234,DSP000873,TXN0185129,invoice,APPLICABLE,1,1,1,0.7121,support,2025-03-13
EVD0005235,DSP000873,TXN0185129,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-03-25
EVD0005236,DSP000873,TXN0185129,access_log,UNAVAILABLE,0,0,0,0.0,erp,2025-04-08
EVD0005237,DSP000873,TXN0185129,service_record,APPLICABLE,1,0,1,0.6559,payment_gateway,2025-03-19
EVD0005238,DSP000873,TXN0185129,cancellation_record,APPLICABLE,1,1,1,0.7243,support,2025-04-08
EVD0005239,DSP000874,TXN0187003,order_confirmation,APPLICABLE,1,1,1,0.7711,shipping,2025-08-25
EVD0005240,DSP000874,TXN0187003,invoice,APPLICABLE,1,1,1,0.7749,erp,2025-08-26
EVD0005241,DSP000874,TXN0187003,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-08-13
EVD0005242,DSP000874,TXN0187003,access_log,UNAVAILABLE,0,1,1,0.0,crm,2025-08-16
EVD0005243,DSP000874,TXN0187003,service_record,APPLICABLE,1,0,1,0.932,erp,2025-08-26
EVD0005244,DSP000874,TXN0187003,cancellation_record,UNAVAILABLE,0,1,1,0.0,crm,2025-08-04
EVD0005245,DSP000875,TXN0186008,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-09-17
EVD0005246,DSP000875,TXN0186008,invoice,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-09-06
EVD0005247,DSP000875,TXN0186008,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-09-25
EVD0005248,DSP000875,TXN0186008,access_log,APPLICABLE,1,0,1,0.6984,payment_gateway,2025-09-15
EVD0005249,DSP000875,TXN0186008,service_record,APPLICABLE,1,0,0,0.98,shipping,2025-09-06
EVD0005250,DSP000875,TXN0186008,cancellation_record,APPLICABLE,1,1,1,0.98,support,2025-09-09
EVD0005251,DSP000876,TXN0185763,order_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-04-08
EVD0005252,DSP000876,TXN0185763,invoice,UNAVAILABLE,0,1,1,0.0,erp,2025-04-02
EVD0005253,DSP000876,TXN0185763,customer_communication,APPLICABLE,1,1,1,0.9749,support,2025-04-06
EVD0005254,DSP000876,TXN0185763,access_log,APPLICABLE,1,1,1,0.98,payment_gateway,2025-03-13
EVD0005255,DSP000876,TXN0185763,service_record,APPLICABLE,1,0,1,0.6864,crm,2025-04-01
EVD0005256,DSP000876,TXN0185763,cancellation_record,APPLICABLE,1,0,1,0.98,support,2025-04-08
EVD0005257,DSP000877,TXN0186009,order_confirmation,UNAVAILABLE,0,1,1,0.0,crm,2025-05-09
EVD0005258,DSP000877,TXN0186009,invoice,APPLICABLE,1,1,1,0.98,support,2025-05-22
EVD0005259,DSP000877,TXN0186009,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-05-05
EVD0005260,DSP000877,TXN0186009,access_log,APPLICABLE,1,0,0,0.8348,shipping,2025-05-19
EVD0005261,DSP000877,TXN0186009,service_record,APPLICABLE,1,0,0,0.9543,support,2025-05-26
EVD0005262,DSP000877,TXN0186009,cancellation_record,UNAVAILABLE,0,1,1,0.0,erp,2025-05-17
EVD0005263,DSP000878,TXN0187160,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-03-25
EVD0005264,DSP000878,TXN0187160,invoice,UNAVAILABLE,0,0,0,0.0,shipping,2025-02-24
EVD0005265,DSP000878,TXN0187160,customer_communication,APPLICABLE,1,1,1,0.9676,support,2025-03-24
EVD0005266,DSP000878,TXN0187160,access_log,APPLICABLE,1,1,1,0.8625,shipping,2025-02-28
EVD0005267,DSP000878,TXN0187160,service_record,APPLICABLE,1,1,1,0.98,erp,2025-03-16
EVD0005268,DSP000878,TXN0187160,cancellation_record,APPLICABLE,1,0,0,0.8936,erp,2025-03-11
EVD0005269,DSP000879,TXN0185133,order_confirmation,APPLICABLE,1,1,1,0.6739,support,2025-07-04
EVD0005270,DSP000879,TXN0185133,invoice,APPLICABLE,1,1,1,0.6398,payment_gateway,2025-07-05
EVD0005271,DSP000879,TXN0185133,customer_communication,APPLICABLE,1,1,1,0.6557,crm,2025-06-21
EVD0005272,DSP000879,TXN0185133,access_log,APPLICABLE,1,0,1,0.9664,support,2025-06-30
EVD0005273,DSP000879,TXN0185133,service_record,APPLICABLE,1,0,0,0.6727,erp,2025-07-10
EVD0005274,DSP000879,TXN0185133,cancellation_record,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-06-15
EVD0005275,DSP000880,TXN0185314,order_confirmation,UNAVAILABLE,0,1,1,0.0,support,2025-10-16
EVD0005276,DSP000880,TXN0185314,invoice,APPLICABLE,1,0,0,0.7743,payment_gateway,2025-09-20
EVD0005277,DSP000880,TXN0185314,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-10-07
EVD0005278,DSP000880,TXN0185314,access_log,APPLICABLE,1,1,1,0.7996,support,2025-09-20
EVD0005279,DSP000880,TXN0185314,service_record,UNAVAILABLE,0,1,1,0.0,erp,2025-10-12
EVD0005280,DSP000880,TXN0185314,cancellation_record,APPLICABLE,1,0,0,0.98,shipping,2025-09-24
EVD0005281,DSP000881,TXN0188114,order_confirmation,APPLICABLE,1,1,1,0.893,crm,2025-05-07
EVD0005282,DSP000881,TXN0188114,invoice,APPLICABLE,1,0,0,0.98,crm,2025-04-19
EVD0005283,DSP000881,TXN0188114,customer_communication,UNAVAILABLE,0,1,1,0.0,support,2025-04-20
EVD0005284,DSP000881,TXN0188114,shipping_label,APPLICABLE,1,0,1,0.98,payment_gateway,2025-04-28
EVD0005285,DSP000881,TXN0188114,tracking_number,APPLICABLE,1,0,0,0.98,erp,2025-04-25
EVD0005286,DSP000881,TXN0188114,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-05-05
EVD0005287,DSP000882,TXN0187418,order_confirmation,APPLICABLE,1,1,1,0.8455,shipping,2025-03-26
EVD0005288,DSP000882,TXN0187418,invoice,APPLICABLE,1,0,0,0.98,erp,2025-03-24
EVD0005289,DSP000882,TXN0187418,customer_communication,APPLICABLE,1,1,1,0.7799,shipping,2025-02-26
EVD0005290,DSP000882,TXN0187418,shipping_label,APPLICABLE,1,0,0,0.98,payment_gateway,2025-03-07
EVD0005291,DSP000882,TXN0187418,tracking_number,APPLICABLE,1,0,1,0.98,crm,2025-03-12
EVD0005292,DSP000882,TXN0187418,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-03-04
EVD0005293,DSP000883,TXN0187208,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-11-04
EVD0005294,DSP000883,TXN0187208,invoice,APPLICABLE,1,1,1,0.98,crm,2025-10-18
EVD0005295,DSP000883,TXN0187208,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-10-13
EVD0005296,DSP000883,TXN0187208,shipping_label,APPLICABLE,1,0,0,0.98,support,2025-10-23
EVD0005297,DSP000883,TXN0187208,tracking_number,APPLICABLE,1,0,0,0.9729,erp,2025-10-09
EVD0005298,DSP000883,TXN0187208,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-10-31
EVD0005299,DSP000884,TXN0187392,order_confirmation,APPLICABLE,1,1,1,0.98,support,2025-07-29
EVD0005300,DSP000884,TXN0187392,invoice,APPLICABLE,1,0,0,0.98,crm,2025-07-09
EVD0005301,DSP000884,TXN0187392,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-08-02
EVD0005302,DSP000884,TXN0187392,shipping_label,APPLICABLE,1,0,0,0.98,payment_gateway,2025-08-06
EVD0005303,DSP000884,TXN0187392,tracking_number,APPLICABLE,1,0,0,0.98,crm,2025-08-01
EVD0005304,DSP000884,TXN0187392,delivery_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-07-08
EVD0005305,DSP000885,TXN0188954,order_confirmation,APPLICABLE,1,1,1,0.9247,crm,2025-06-23
EVD0005306,DSP000885,TXN0188954,invoice,APPLICABLE,1,0,0,0.98,shipping,2025-06-16
EVD0005307,DSP000885,TXN0188954,customer_communication,APPLICABLE,1,0,0,0.918,crm,2025-06-09
EVD0005308,DSP000885,TXN0188954,shipping_label,APPLICABLE,1,1,1,0.86,support,2025-06-11
EVD0005309,DSP000885,TXN0188954,tracking_number,APPLICABLE,1,1,1,0.98,crm,2025-06-04
EVD0005310,DSP000885,TXN0188954,delivery_confirmation,UNAVAILABLE,0,1,1,0.0,erp,2025-06-05
EVD0005311,DSP000886,TXN0189338,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-03-05
EVD0005312,DSP000886,TXN0189338,invoice,APPLICABLE,1,0,0,0.98,support,2025-02-26
EVD0005313,DSP000886,TXN0189338,customer_communication,APPLICABLE,1,1,1,0.98,support,2025-03-01
EVD0005314,DSP000886,TXN0189338,shipping_label,APPLICABLE,1,0,1,0.905,crm,2025-02-22
EVD0005315,DSP000886,TXN0189338,tracking_number,APPLICABLE,1,0,1,0.7663,support,2025-02-07
EVD0005316,DSP000886,TXN0189338,delivery_confirmation,APPLICABLE,1,1,1,0.821,erp,2025-02-19
EVD0005317,DSP000887,TXN0188580,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-03-09
EVD0005318,DSP000887,TXN0188580,invoice,APPLICABLE,1,0,1,0.7641,crm,2025-03-04
EVD0005319,DSP000887,TXN0188580,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-03-21
EVD0005320,DSP000887,TXN0188580,shipping_label,APPLICABLE,1,0,0,0.98,shipping,2025-03-04
EVD0005321,DSP000887,TXN0188580,tracking_number,APPLICABLE,1,0,0,0.98,support,2025-03-03
EVD0005322,DSP000887,TXN0188580,delivery_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-03-17
EVD0005323,DSP000888,TXN0189464,order_confirmation,APPLICABLE,1,1,1,0.98,erp,2026-01-01
EVD0005324,DSP000888,TXN0189464,invoice,APPLICABLE,1,0,0,0.98,shipping,2025-12-17
EVD0005325,DSP000888,TXN0189464,customer_communication,APPLICABLE,1,1,1,0.798,support,2025-12-26
EVD0005326,DSP000888,TXN0189464,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-12-13
EVD0005327,DSP000888,TXN0189464,tracking_number,UNAVAILABLE,0,0,0,0.0,crm,2025-12-05
EVD0005328,DSP000888,TXN0189464,delivery_confirmation,APPLICABLE,1,1,1,0.98,erp,2025-12-15
EVD0005329,DSP000889,TXN0187569,order_confirmation,APPLICABLE,1,1,1,0.8844,crm,2025-04-09
EVD0005330,DSP000889,TXN0187569,invoice,APPLICABLE,1,1,1,0.98,crm,2025-04-22
EVD0005331,DSP000889,TXN0187569,customer_communication,APPLICABLE,1,1,1,0.8711,support,2025-04-09
EVD0005332,DSP000889,TXN0187569,shipping_label,APPLICABLE,1,0,0,0.98,erp,2025-04-14
EVD0005333,DSP000889,TXN0187569,tracking_number,APPLICABLE,1,0,1,0.98,erp,2025-05-02
EVD0005334,DSP000889,TXN0187569,delivery_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-04-21
EVD0005335,DSP000890,TXN0189028,order_confirmation,APPLICABLE,1,1,1,0.7932,payment_gateway,2025-05-02
EVD0005336,DSP000890,TXN0189028,invoice,APPLICABLE,1,1,1,0.98,erp,2025-05-11
EVD0005337,DSP000890,TXN0189028,customer_communication,APPLICABLE,1,1,1,0.8582,payment_gateway,2025-05-04
EVD0005338,DSP000890,TXN0189028,shipping_label,APPLICABLE,1,0,0,0.98,shipping,2025-04-29
EVD0005339,DSP000890,TXN0189028,tracking_number,APPLICABLE,1,0,1,0.972,shipping,2025-05-21
EVD0005340,DSP000890,TXN0189028,delivery_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-05-06
EVD0005341,DSP000891,TXN0190745,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-07-04
EVD0005342,DSP000891,TXN0190745,invoice,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-07-26
EVD0005343,DSP000891,TXN0190745,customer_communication,APPLICABLE,1,1,1,0.8111,erp,2025-07-19
EVD0005344,DSP000891,TXN0190745,access_log,APPLICABLE,1,0,0,0.98,payment_gateway,2025-07-05
EVD0005345,DSP000891,TXN0190745,service_record,APPLICABLE,1,1,1,0.98,crm,2025-07-01
EVD0005346,DSP000891,TXN0190745,cancellation_record,APPLICABLE,1,0,0,0.945,payment_gateway,2025-07-21
EVD0005347,DSP000892,TXN0191895,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-08-09
EVD0005348,DSP000892,TXN0191895,invoice,UNAVAILABLE,0,0,0,0.0,erp,2025-08-10
EVD0005349,DSP000892,TXN0191895,customer_communication,UNAVAILABLE,0,1,1,0.0,erp,2025-08-21
EVD0005350,DSP000892,TXN0191895,access_log,APPLICABLE,1,0,0,0.6495,payment_gateway,2025-07-31
EVD0005351,DSP000892,TXN0191895,service_record,APPLICABLE,1,1,1,0.98,payment_gateway,2025-08-01
EVD0005352,DSP000892,TXN0191895,cancellation_record,UNAVAILABLE,0,0,0,0.0,shipping,2025-08-03
EVD0005353,DSP000893,TXN0191475,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-06-29
EVD0005354,DSP000893,TXN0191475,invoice,APPLICABLE,1,0,0,0.7887,support,2025-07-02
EVD0005355,DSP000893,TXN0191475,customer_communication,APPLICABLE,1,1,1,0.98,payment_gateway,2025-07-01
EVD0005356,DSP000893,TXN0191475,access_log,APPLICABLE,1,0,1,0.8355,shipping,2025-07-08
EVD0005357,DSP000893,TXN0191475,service_record,UNAVAILABLE,0,1,1,0.0,crm,2025-07-19
EVD0005358,DSP000893,TXN0191475,cancellation_record,APPLICABLE,1,0,0,0.824,shipping,2025-07-21
EVD0005359,DSP000894,TXN0190534,order_confirmation,APPLICABLE,1,1,1,0.98,payment_gateway,2025-11-05
EVD0005360,DSP000894,TXN0190534,invoice,APPLICABLE,1,1,1,0.98,erp,2025-10-30
EVD0005361,DSP000894,TXN0190534,customer_communication,UNAVAILABLE,0,1,1,0.0,shipping,2025-10-22
EVD0005362,DSP000894,TXN0190534,access_log,APPLICABLE,1,0,0,0.98,shipping,2025-10-21
EVD0005363,DSP000894,TXN0190534,service_record,APPLICABLE,1,0,1,0.98,crm,2025-11-16
EVD0005364,DSP000894,TXN0190534,cancellation_record,APPLICABLE,1,1,1,0.6996,crm,2025-10-23
EVD0005365,DSP000895,TXN0191599,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-09-07
EVD0005366,DSP000895,TXN0191599,invoice,APPLICABLE,1,1,1,0.98,payment_gateway,2025-09-01
EVD0005367,DSP000895,TXN0191599,customer_communication,UNAVAILABLE,0,1,1,0.0,crm,2025-08-22
EVD0005368,DSP000895,TXN0191599,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2025-08-23
EVD0005369,DSP000895,TXN0191599,service_record,APPLICABLE,1,0,0,0.7707,crm,2025-08-18
EVD0005370,DSP000895,TXN0191599,cancellation_record,APPLICABLE,1,0,0,0.8563,crm,2025-08-24
EVD0005371,DSP000896,TXN0191578,order_confirmation,APPLICABLE,1,1,1,0.9456,support,2026-01-15
EVD0005372,DSP000896,TXN0191578,invoice,APPLICABLE,1,0,0,0.8331,crm,2026-01-18
EVD0005373,DSP000896,TXN0191578,customer_communication,APPLICABLE,1,1,1,0.7748,crm,2026-01-25
EVD0005374,DSP000896,TXN0191578,access_log,UNAVAILABLE,0,0,0,0.0,payment_gateway,2026-01-18
EVD0005375,DSP000896,TXN0191578,service_record,APPLICABLE,1,1,1,0.98,payment_gateway,2026-02-06
EVD0005376,DSP000896,TXN0191578,cancellation_record,APPLICABLE,1,0,0,0.8661,support,2026-01-20
EVD0005377,DSP000897,TXN0190418,order_confirmation,UNAVAILABLE,0,1,1,0.0,payment_gateway,2025-08-25
EVD0005378,DSP000897,TXN0190418,invoice,APPLICABLE,1,0,0,0.7096,shipping,2025-09-02
EVD0005379,DSP000897,TXN0190418,customer_communication,APPLICABLE,1,1,1,0.9794,crm,2025-09-10
EVD0005380,DSP000897,TXN0190418,access_log,APPLICABLE,1,0,0,0.664,erp,2025-09-03
EVD0005381,DSP000897,TXN0190418,service_record,APPLICABLE,1,1,1,0.967,support,2025-09-06
EVD0005382,DSP000897,TXN0190418,cancellation_record,APPLICABLE,1,0,1,0.7202,erp,2025-09-07
EVD0005383,DSP000898,TXN0192885,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2025-06-05
EVD0005384,DSP000898,TXN0192885,invoice,APPLICABLE,1,1,1,0.98,payment_gateway,2025-05-21
EVD0005385,DSP000898,TXN0192885,customer_communication,APPLICABLE,1,1,1,0.98,erp,2025-05-16
EVD0005386,DSP000898,TXN0192885,access_log,APPLICABLE,1,1,1,0.98,shipping,2025-05-29
EVD0005387,DSP000898,TXN0192885,service_record,APPLICABLE,1,0,1,0.8314,payment_gateway,2025-05-08
EVD0005388,DSP000898,TXN0192885,cancellation_record,APPLICABLE,1,1,1,0.8196,crm,2025-05-22
EVD0005389,DSP000899,TXN0193634,order_confirmation,APPLICABLE,1,1,1,0.98,shipping,2024-12-25
EVD0005390,DSP000899,TXN0193634,invoice,APPLICABLE,1,1,1,0.9673,shipping,2025-01-19
EVD0005391,DSP000899,TXN0193634,customer_communication,APPLICABLE,1,1,1,0.98,crm,2025-01-05
EVD0005392,DSP000899,TXN0193634,access_log,UNAVAILABLE,0,1,1,0.0,support,2025-01-09
EVD0005393,DSP000899,TXN0193634,service_record,APPLICABLE,1,0,1,0.98,support,2025-01-15
EVD0005394,DSP000899,TXN0193634,cancellation_record,APPLICABLE,1,1,1,0.8585,payment_gateway,2025-01-08
EVD0005395,DSP000900,TXN0194190,order_confirmation,APPLICABLE,1,1,1,0.98,crm,2025-12-26
EVD0005396,DSP000900,TXN0194190,invoice,APPLICABLE,1,1,1,0.855,payment_gateway,2026-01-04
EVD0005397,DSP000900,TXN0194190,customer_communication,UNAVAILABLE,0,1,1,0.0,payment_gateway,2026-01-06
EVD0005398,DSP000900,TXN0194190,access_log,APPLICABLE,1,1,1,0.8894,shipping,2025-12-21
EVD0005399,DSP000900,TXN0194190,service_record,APPLICABLE,1,0,0,0.98,crm,2026-01-05
EVD0005400,DSP000900,TXN0194190,cancellation_record,APPLICABLE,1,0,1,0.8591,payment_gateway,2025-12-12
EVD0005401,DSP000901,TXN0194782,order_confirmation,APPLICABLE,1,1,1,0.9072,payment_gateway,2025-03-25
