dispute_id,transaction_id,merchant_id,customer_id,network,reason_code,reason_description,dispute_created_at,dispute_amount,contest_fee,operational_review_cost,respond_by,days_to_deadline,merchant_action,dispute_outcome,resolution_date
DSP000998,TXN0221885,M000245,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-26,2999,510,237,2025-12-17,21,contested,lost,2026-01-07
DSP000999,TXN0223066,M000245,CUS0079400,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-10-16,1499,0,0,2025-10-26,10,accepted,accepted_refunded,
DSP001000,TXN0222375,M000245,,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-05-04,1499,410,253,2025-05-18,14,contested,won,2025-05-23
DSP001001,TXN0222358,M000245,CUS0079670,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-02-18,9999,505,266,2026-03-04,14,contested,lost,2026-03-08
DSP001002,TXN0222407,M000245,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-09-28,2999,0,0,2025-10-06,8,accepted,accepted_refunded,
DSP001003,TXN0221786,M000245,CUS0078968,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-10-11,1499,468,165,2025-10-29,18,contested,won,2025-11-07
DSP001004,TXN0221739,M000245,CUS0079649,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-02-20,2999,448,298,2025-02-27,7,contested,won,2025-03-30
DSP001005,TXN0223447,M000245,CUS0079547,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-01-14,2999,709,210,2026-01-25,11,contested,lost,2026-02-03
DSP001006,TXN0222971,M000245,CUS0079498,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-10-10,9999,437,209,2025-10-27,17,contested,won,2025-11-04
DSP001007,TXN0223743,M000246,CUS0080166,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-05-17,1499,406,192,2025-06-06,20,contested,won,2025-07-01
DSP001008,TXN0223829,M000246,CUS0080721,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-06-11,799,410,295,2025-06-23,12,contested,won,2025-07-22
DSP001009,TXN0224131,M000246,CUS0080565,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-05-22,799,0,0,2025-06-11,20,accepted,accepted_refunded,
DSP001010,TXN0225886,M000246,CUS0080445,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-05-02,49999,651,295,2025-05-12,10,contested,won,2025-05-31
DSP001011,TXN0225661,M000246,CUS0080272,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-02-10,1499,690,283,2026-02-28,18,contested,won,2026-02-24
DSP001012,TXN0223924,M000246,CUS0080728,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-01,1499,0,0,2025-09-09,8,accepted,accepted_refunded,
DSP001013,TXN0224900,M000246,CUS0080161,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-10-10,799,0,0,2025-10-31,21,accepted,accepted_refunded,
DSP001014,TXN0224751,M000246,,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-09-26,1499,0,0,2025-10-05,9,accepted,accepted_refunded,
DSP001015,TXN0224286,M000246,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-11-25,49999,405,237,2025-12-02,7,contested,lost,2025-12-26
DSP001016,TXN0223482,M000246,CUS0080536,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-10-15,799,0,0,2025-10-24,9,accepted,accepted_refunded,
DSP001017,TXN0224168,M000246,CUS0080516,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-10-14,799,698,205,2025-11-04,21,contested,won,2025-11-12
DSP001018,TXN0224312,M000246,CUS0080547,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-11-20,1499,617,210,2025-12-05,15,contested,lost,2025-12-14
DSP001019,TXN0228827,M000247,CUS0081471,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-17,2149,0,0,2025-04-07,21,accepted,accepted_refunded,
DSP001020,TXN0226380,M000247,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-07,1095,0,0,2025-08-24,17,accepted,accepted_refunded,
DSP001021,TXN0227270,M000247,CUS0081452,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-23,1545,425,151,2025-04-06,14,contested,won,2025-05-01
DSP001022,TXN0226246,M000247,CUS0081121,Mastercard,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-03-19,749,648,286,2025-03-30,11,contested,won,2025-04-23
DSP001023,TXN0226917,M000247,CUS0081207,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-02-18,1145,481,252,2025-03-06,16,contested,won,2025-03-22
DSP001024,TXN0228757,M000247,CUS0080940,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-15,1149,0,0,2025-02-22,7,accepted,accepted_refunded,
DSP001025,TXN0226203,M000247,,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2026-01-19,1049,416,277,2026-01-28,9,contested,lost,2026-02-11
DSP001026,TXN0226350,M000247,CUS0081521,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-01-17,499,666,177,2026-02-03,17,contested,lost,2026-01-31
DSP001027,TXN0226926,M000247,,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-10-04,1149,429,277,2025-10-22,18,contested,lost,2025-10-29
DSP001028,TXN0227364,M000247,CUS0081592,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-18,899,496,184,2026-01-01,14,contested,won,2026-01-29
DSP001029,TXN0227170,M000247,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-10,895,610,206,2025-07-19,9,contested,lost,2025-08-24
DSP001030,TXN0229052,M000248,CUS0081875,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-10-11,2549,604,225,2025-10-20,9,contested,won,2025-11-04
DSP001031,TXN0229299,M000248,CUS0082088,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-08-19,3845,564,197,2025-09-03,15,contested,won,2025-09-08
DSP001032,TXN0230995,M000248,CUS0082201,RuPay,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-28,1999,0,0,2025-10-08,10,accepted,accepted_refunded,
DSP001033,TXN0230032,M000248,CUS0082184,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-18,2799,469,253,2025-07-28,10,contested,lost,2025-08-19
DSP001034,TXN0231121,M000248,CUS0082281,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2026-02-14,3099,0,0,2026-02-22,8,accepted,accepted_refunded,
DSP001035,TXN0230082,M000248,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-02-14,799,0,0,2026-02-22,8,accepted,accepted_refunded,
DSP001036,TXN0231004,M000248,CUS0082495,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-04,2599,0,0,2025-11-16,12,accepted,accepted_refunded,
DSP001037,TXN0232602,M000249,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-04-23,1249,699,163,2025-05-13,20,contested,won,2025-05-20
DSP001038,TXN0233631,M000249,CUS0083473,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-10-26,1699,669,265,2025-11-05,10,contested,lost,2025-11-11
DSP001039,TXN0233215,M000249,CUS0083629,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-12-08,2649,510,183,2025-12-17,9,contested,won,2025-12-23
DSP001040,TXN0234055,M000249,CUS0082978,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-27,1299,0,0,2025-07-16,19,accepted,accepted_refunded,
DSP001041,TXN0232828,M000249,CUS0082689,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-07-02,895,0,0,2025-07-10,8,accepted,accepted_refunded,
DSP001042,TXN0232037,M000249,,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2026-01-24,455,546,190,2026-02-06,13,contested,won,2026-02-08
DSP001043,TXN0233924,M000249,,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-10-03,12699,457,237,2025-10-14,11,contested,won,2025-11-11
DSP001044,TXN0232168,M000249,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-01,385,626,220,2025-12-08,7,contested,won,2026-01-10
DSP001045,TXN0234127,M000249,CUS0083324,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-09-24,89,742,262,2025-10-14,20,contested,lost,2025-10-19
DSP001046,TXN0232180,M000249,CUS0083311,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-11-24,2149,498,279,2025-12-13,19,contested,lost,2026-01-02
DSP001047,TXN0234193,M000249,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-07-12,2299,584,216,2025-07-30,18,contested,lost,2025-08-20
DSP001048,TXN0233462,M000249,CUS0083564,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-29,1995,555,215,2026-01-08,10,contested,lost,2026-02-11
DSP001049,TXN0232922,M000249,CUS0083487,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-23,1399,665,291,2025-07-13,20,contested,lost,2025-08-02
DSP001050,TXN0231769,M000249,,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-03-21,4649,438,173,2025-04-09,19,contested,won,2025-04-19
DSP001051,TXN0233011,M000249,CUS0083221,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-03-02,1499,661,298,2025-03-14,12,contested,lost,2025-04-15
DSP001052,TXN0235946,M000250,CUS0083887,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-10-14,6699,533,150,2025-10-31,17,contested,lost,2025-11-05
DSP001053,TXN0235031,M000250,,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-12-21,16599,418,264,2025-12-31,10,contested,won,2026-02-03
DSP001054,TXN0236210,M000250,CUS0084184,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-10,11399,677,178,2025-05-24,14,contested,won,2025-06-19
DSP001055,TXN0236790,M000250,CUS0083910,Visa,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-06-28,8695,696,165,2025-07-07,9,contested,lost,2025-07-22
DSP001056,TXN0236844,M000250,CUS0084556,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-04,12895,531,227,2025-07-24,20,contested,lost,2025-08-08
DSP001057,TXN0234550,M000250,,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-05-31,4495,0,0,2025-06-10,10,accepted,accepted_refunded,
DSP001058,TXN0234704,M000250,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-12-10,5595,748,239,2025-12-22,12,contested,won,2026-01-15
DSP001059,TXN0234884,M000250,CUS0083677,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-04-01,15895,589,192,2025-04-08,7,contested,won,2025-05-10
DSP001060,TXN0236076,M000250,,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-12-09,32499,493,284,2025-12-24,15,contested,won,2026-01-22
DSP001061,TXN0236249,M000250,CUS0084577,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-29,6599,0,0,2026-01-06,8,accepted,accepted_refunded,
DSP001062,TXN0236526,M000250,,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-12,1799,402,270,2025-07-20,8,contested,won,2025-08-15
DSP001063,TXN0237511,M000251,CUS0084619,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-07-02,1499,593,207,2025-07-19,17,contested,won,2025-07-26
DSP001064,TXN0238576,M000251,CUS0085136,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-12-10,2895,734,207,2025-12-18,8,contested,won,2026-01-11
DSP001065,TXN0238340,M000251,,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-02-03,3349,740,195,2025-02-24,21,contested,lost,2025-03-12
DSP001066,TXN0237244,M000251,CUS0085266,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2026-01-18,3495,0,0,2026-02-04,17,accepted,accepted_refunded,
DSP001067,TXN0238645,M000251,,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-09-07,3245,714,233,2025-09-23,16,contested,lost,2025-09-26
DSP001068,TXN0238401,M000251,CUS0085284,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-11,6499,0,0,2025-08-23,12,accepted,accepted_refunded,
DSP001069,TXN0238319,M000251,CUS0085507,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-05,1745,519,295,2025-12-23,18,contested,won,2025-12-31
DSP001070,TXN0242121,M000252,CUS0086344,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-11-28,945,749,191,2025-12-05,7,contested,lost,2025-12-12
DSP001071,TXN0241457,M000252,CUS0085798,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-20,1745,0,0,2025-12-01,11,accepted,accepted_refunded,
DSP001072,TXN0242187,M000252,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-08-09,499,590,167,2025-08-20,11,contested,won,2025-08-25
DSP001073,TXN0240075,M000252,CUS0085881,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-02-21,2399,0,0,2025-03-01,8,accepted,accepted_refunded,
DSP001074,TXN0242225,M000252,CUS0085927,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-13,2449,434,287,2025-08-02,20,contested,lost,2025-08-01
DSP001075,TXN0240420,M000252,,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-01-20,2949,480,188,2026-01-29,9,contested,won,2026-02-28
DSP001076,TXN0239775,M000252,CUS0086072,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-12-09,1249,0,0,2025-12-25,16,accepted,accepted_refunded,
DSP001077,TXN0241860,M000252,CUS0085737,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-04-24,1649,0,0,2025-05-11,17,accepted,accepted_refunded,
DSP001078,TXN0241111,M000252,CUS0086351,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-04-26,9199,0,0,2025-05-16,20,accepted,accepted_refunded,
DSP001079,TXN0239895,M000252,,Mastercard,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2025-02-12,4099,577,216,2025-02-20,8,contested,won,2025-02-27
DSP001080,TXN0241497,M000252,CUS0085816,Visa,MERCHANDISE_NOT_RECEIVED,Merchandise Not Received,2026-02-21,1299,488,245,2026-03-13,20,contested,won,2026-04-04
DSP001081,TXN0240445,M000252,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-26,2495,0,0,2025-09-09,14,accepted,accepted_refunded,
DSP001082,TXN0243327,M000253,CUS0087326,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-18,11099,567,282,2025-07-08,20,contested,lost,2025-07-27
DSP001083,TXN0244332,M000253,,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-02-19,6395,0,0,2025-03-12,21,accepted,accepted_refunded,
DSP001084,TXN0242268,M000253,CUS0086965,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-06,3249,0,0,2025-03-25,19,accepted,accepted_refunded,
DSP001085,TXN0242435,M000253,CUS0087408,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-08-03,5099,604,264,2025-08-15,12,contested,lost,2025-09-01
DSP001086,TXN0244297,M000253,CUS0086739,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-09-01,9399,636,201,2025-09-16,15,contested,lost,2025-10-10
DSP001087,TXN0243275,M000253,CUS0087133,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-06-16,4899,0,0,2025-07-03,17,accepted,accepted_refunded,
DSP001088,TXN0242575,M000253,CUS0086543,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-07-30,27995,0,0,2025-08-19,20,accepted,accepted_refunded,
DSP001089,TXN0243722,M000253,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-09-28,3799,521,286,2025-10-06,8,contested,lost,2025-11-05
DSP001090,TXN0243013,M000253,,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-06-04,7695,703,198,2025-06-23,19,contested,won,2025-07-05
DSP001091,TXN0246926,M000254,CUS0087542,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2026-02-12,1499,697,243,2026-02-26,14,contested,lost,2026-03-15
DSP001092,TXN0247264,M000254,,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-30,999,610,291,2025-07-07,7,contested,lost,2025-08-12
DSP001093,TXN0245359,M000254,CUS0088205,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-09-23,999,0,0,2025-10-01,8,accepted,accepted_refunded,
DSP001094,TXN0245880,M000254,CUS0087713,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-04-10,999,518,266,2025-04-18,8,contested,lost,2025-05-25
DSP001095,TXN0246332,M000254,CUS0087506,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-28,1499,436,294,2025-12-15,17,contested,lost,2025-12-23
DSP001096,TXN0245949,M000254,CUS0087985,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2026-01-16,999,646,276,2026-02-02,17,contested,won,2026-02-03
DSP001097,TXN0247147,M000254,CUS0088030,RuPay,DUPLICATE_TRANSACTION,Duplicate Transaction,2025-09-15,999,0,0,2025-09-23,8,accepted,accepted_refunded,
DSP001098,TXN0247507,M000254,CUS0087757,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-07-02,999,438,193,2025-07-12,10,contested,lost,2025-07-16
DSP001099,TXN0245916,M000254,CUS0088150,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-01-30,999,748,228,2025-02-17,18,contested,lost,2025-02-28
DSP001100,TXN0247590,M000254,CUS0087617,RuPay,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2026-01-26,999,421,212,2026-02-11,16,contested,lost,2026-03-08
DSP001101,TXN0246659,M000254,CUS0087893,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-11-17,999,736,215,2025-11-25,8,contested,won,2025-12-03
DSP001102,TXN0246170,M000254,CUS0087729,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-07-23,999,0,0,2025-08-03,11,accepted,accepted_refunded,
DSP001103,TXN0247017,M000254,CUS0088406,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-02-16,999,422,212,2025-03-02,14,contested,won,2025-03-11
DSP001104,TXN0245264,M000254,CUS0087934,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-22,24999,640,278,2025-07-13,21,contested,won,2025-08-04
DSP001105,TXN0247439,M000254,CUS0087907,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-09-08,24999,415,192,2025-09-26,18,contested,lost,2025-10-12
DSP001106,TXN0247050,M000254,CUS0087799,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-05-11,999,0,0,2025-05-23,12,accepted,accepted_refunded,
DSP001107,TXN0245987,M000254,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-05-12,999,465,255,2025-05-22,10,contested,lost,2025-06-23
DSP001108,TXN0245325,M000254,,RuPay,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-18,999,669,191,2025-06-29,11,contested,lost,2025-07-25
DSP001109,TXN0249089,M000255,CUS0088683,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-01-31,1499,635,182,2026-02-11,11,contested,won,2026-02-18
DSP001110,TXN0249580,M000255,CUS0088756,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-08-15,799,409,266,2025-09-01,17,contested,won,2025-09-08
DSP001111,TXN0248371,M000255,CUS0088909,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-11-29,799,536,290,2025-12-17,18,contested,won,2026-01-08
DSP001112,TXN0248320,M000255,CUS0088614,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2026-02-15,1499,0,0,2026-02-28,13,accepted,accepted_refunded,
DSP001113,TXN0248872,M000255,CUS0089178,Visa,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-19,2999,485,277,2025-06-30,11,contested,won,2025-07-10
DSP001114,TXN0247880,M000255,,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-07-29,799,0,0,2025-08-18,20,accepted,accepted_refunded,
DSP001115,TXN0247825,M000255,CUS0089102,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-06-11,1499,479,187,2025-06-25,14,contested,won,2025-06-28
DSP001116,TXN0248756,M000255,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-04-14,799,727,248,2025-05-05,21,contested,won,2025-05-14
DSP001117,TXN0249908,M000255,CUS0088969,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-07,799,648,233,2025-04-21,14,contested,won,2025-04-25
DSP001118,TXN0247608,M000255,,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-05-19,799,616,220,2025-06-08,20,contested,won,2025-06-27
DSP001119,TXN0248633,M000255,,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-06-15,799,641,230,2025-07-02,17,contested,lost,2025-07-13
DSP001120,TXN0250673,M000256,CUS0089789,Visa,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-04-20,14999,519,296,2025-04-29,9,contested,lost,2025-05-05
DSP001121,TXN0252427,M000256,CUS0090039,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-12-10,2999,574,172,2025-12-26,16,contested,won,2026-01-02
DSP001122,TXN0250369,M000256,CUS0090018,Mastercard,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-10-08,14999,696,156,2025-10-17,9,contested,won,2025-10-31
DSP001123,TXN0250600,M000256,CUS0090000,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-10,2999,617,193,2025-03-31,21,contested,lost,2025-04-15
DSP001124,TXN0251673,M000256,CUS0089608,RuPay,RECURRING_BILLING_DISPUTE,Recurring Billing Dispute,2025-12-23,2999,414,154,2026-01-03,11,contested,lost,2026-01-22
DSP001125,TXN0250870,M000256,CUS0089880,Visa,SERVICE_NOT_RENDERED,Service Not Rendered,2025-02-09,2999,0,0,2025-02-18,9,accepted,accepted_refunded,
DSP001126,TXN0251665,M000256,CUS0089983,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-08-02,24999,510,267,2025-08-12,10,contested,won,2025-09-15
DSP001127,TXN0250618,M000256,,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-10-20,2999,692,290,2025-11-02,13,contested,won,2025-11-22
DSP001128,TXN0250845,M000256,CUS0089971,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-12-18,14999,704,238,2025-12-27,9,contested,won,2026-01-02
DSP001129,TXN0250374,M000256,,Mastercard,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-10-12,2999,594,189,2025-10-19,7,contested,lost,2025-11-16
DSP001130,TXN0252402,M000256,CUS0089669,Mastercard,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-01-15,14999,0,0,2025-01-22,7,accepted,accepted_refunded,
DSP001131,TXN0251128,M000256,,RuPay,CREDIT_NOT_PROCESSED,Credit Not Processed,2025-09-04,2999,0,0,2025-09-16,12,accepted,accepted_refunded,
DSP001132,TXN0254874,M000257,CUS0090404,Mastercard,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-03-23,4499,0,0,2025-04-01,9,accepted,accepted_refunded,
DSP001133,TXN0253191,M000257,CUS0090515,RuPay,SERVICE_NOT_RENDERED,Service Not Rendered,2025-09-22,29999,0,0,2025-10-05,13,accepted,accepted_refunded,
DSP001134,TXN0255023,M000257,CUS0090808,Mastercard,SERVICE_NOT_RENDERED,Service Not Rendered,2025-03-06,18699,726,203,2025-03-25,19,contested,lost,2025-03-30
DSP001135,TXN0254235,M000257,CUS0090797,Visa,MERCHANDISE_NOT_AS_DESCRIBED,Merchandise Not As Described,2025-03-11,4445,561,228,2025-03-18,7,contested,lost,2025-03-31
DSP001136,TXN0254727,M000257,CUS0090403,Visa,UNAUTHORIZED_TRANSACTION,Unauthorized Transaction,2025-12-17,25499,711,274,2025-12-30,13,contested,lost,2026-01-06
